11.11.11.113:InBytes,11.11.11.112:OutBytes,11.11.11.113:OutBytes,172.16.116.116:Conns,11.11.11.112:InPkts,11.11.11.112:Conns,11.11.11.113:OutPkts,172.16.116.116:InPkts,11.11.11.113:Conns,11.11.11.112:InBytes,11.11.11.112:OutPkts,172.16.116.116:InBytes,172.16.116.116:OutBytes,172.16.116.116:OutPkts,11.11.11.113:InPkts
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
10715,0,0,50,175,25,0,345,25,10975,0,21690,0,0,170
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
37985,0,0,179,640,92,0,1245,87,40180,0,78165,0,0,605
